country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,place_id,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
BE,Belgium,Wallonia,Luxembourg,,BE-WLX,,ChIJXemZE4cmwEcR8IBML6uZAAI,1/18/2021,-31,0,6,-22,-25,11
BE,Belgium,Wallonia,Luxembourg,,BE-WLX,,ChIJXemZE4cmwEcR8IBML6uZAAI,1/19/2021,-34,-4,-2,-23,-25,11
BE,Belgium,Wallonia,Luxembourg,,BE-WLX,,ChIJXemZE4cmwEcR8IBML6uZAAI,1/20/2021,-34,-4,13,-21,-24,10
BE,Belgium,Wallonia,Luxembourg,,BE-WLX,,ChIJXemZE4cmwEcR8IBML6uZAAI,1/21/2021,-37,-2,3,-20,-21,11
BE,Belgium,Wallonia,Luxembourg,,BE-WLX,,ChIJXemZE4cmwEcR8IBML6uZAAI,1/22/2021,-38,2,-5,-24,-23,13
BE,Belgium,Wallonia,Luxembourg,,BE-WLX,,ChIJXemZE4cmwEcR8IBML6uZAAI,1/23/2021,-39,-2,4,-31,-13,10
BE,Belgium,Wallonia,Luxembourg,,BE-WLX,,ChIJXemZE4cmwEcR8IBML6uZAAI,1/24/2021,-51,-10,41,-30,-16,7
BE,Belgium,Wallonia,Luxembourg,,BE-WLX,,ChIJXemZE4cmwEcR8IBML6uZAAI,1/25/2021,-29,1,21,-16,-25,11
BE,Belgium,Wallonia,Luxembourg,,BE-WLX,,ChIJXemZE4cmwEcR8IBML6uZAAI,1/26/2021,-27,4,31,-16,-24,10
BE,Belgium,Wallonia,Luxembourg,,BE-WLX,,ChIJXemZE4cmwEcR8IBML6uZAAI,1/27/2021,-37,-6,10,-20,-25,11
BE,Belgium,Wallonia,Luxembourg,,BE-WLX,,ChIJXemZE4cmwEcR8IBML6uZAAI,1/28/2021,-34,7,5,-23,-22,12
BE,Belgium,Wallonia,Luxembourg,,BE-WLX,,ChIJXemZE4cmwEcR8IBML6uZAAI,1/29/2021,-36,6,-2,-25,-25,14
BE,Belgium,Wallonia,Luxembourg,,BE-WLX,,ChIJXemZE4cmwEcR8IBML6uZAAI,1/30/2021,-43,1,-9,-36,-9,10
BE,Belgium,Wallonia,Luxembourg,,BE-WLX,,ChIJXemZE4cmwEcR8IBML6uZAAI,1/31/2021,-51,-9,41,-24,-9,7
BE,Belgium,Wallonia,Luxembourg,,BE-WLX,,ChIJXemZE4cmwEcR8IBML6uZAAI,2/1/2021,-32,5,26,-14,-23,10
BE,Belgium,Wallonia,Luxembourg,,BE-WLX,,ChIJXemZE4cmwEcR8IBML6uZAAI,2/2/2021,-31,7,26,-16,-22,10
BE,Belgium,Wallonia,Luxembourg,,BE-WLX,,ChIJXemZE4cmwEcR8IBML6uZAAI,2/3/2021,-35,-4,20,-20,-24,11
BE,Belgium,Wallonia,Luxembourg,,BE-WLX,,ChIJXemZE4cmwEcR8IBML6uZAAI,2/4/2021,-34,5,42,-12,-20,10
BE,Belgium,Wallonia,Luxembourg,,BE-WLX,,ChIJXemZE4cmwEcR8IBML6uZAAI,2/5/2021,-36,6,15,-17,-23,13
BE,Belgium,Wallonia,Luxembourg,,BE-WLX,,ChIJXemZE4cmwEcR8IBML6uZAAI,2/6/2021,-42,-1,1,-34,-10,10
BE,Belgium,Wallonia,Luxembourg,,BE-WLX,,ChIJXemZE4cmwEcR8IBML6uZAAI,2/7/2021,-56,-9,9,-30,-13,7
BE,Belgium,Wallonia,Luxembourg,,BE-WLX,,ChIJXemZE4cmwEcR8IBML6uZAAI,2/8/2021,-34,-1,11,-22,-24,11
BE,Belgium,Wallonia,Luxembourg,,BE-WLX,,ChIJXemZE4cmwEcR8IBML6uZAAI,2/9/2021,-33,1,10,-19,-24,12
BE,Belgium,Wallonia,Luxembourg,,BE-WLX,,ChIJXemZE4cmwEcR8IBML6uZAAI,2/10/2021,-29,2,12,-20,-24,11
BE,Belgium,Wallonia,Luxembourg,,BE-WLX,,ChIJXemZE4cmwEcR8IBML6uZAAI,2/11/2021,-30,8,15,-20,-20,12
BE,Belgium,Wallonia,Luxembourg,,BE-WLX,,ChIJXemZE4cmwEcR8IBML6uZAAI,2/12/2021,-32,8,5,-24,-24,14
BE,Belgium,Wallonia,Luxembourg,,BE-WLX,,ChIJXemZE4cmwEcR8IBML6uZAAI,2/13/2021,-31,9,32,-36,-10,9
BE,Belgium,Wallonia,Luxembourg,,BE-WLX,,ChIJXemZE4cmwEcR8IBML6uZAAI,2/14/2021,-36,9,81,-29,-11,7
BE,Belgium,Wallonia,Luxembourg,,BE-WLX,,ChIJXemZE4cmwEcR8IBML6uZAAI,2/15/2021,-19,8,88,-29,-43,14
BE,Belgium,Wallonia,Luxembourg,,BE-WLX,,ChIJXemZE4cmwEcR8IBML6uZAAI,2/16/2021,-17,13,131,-21,-41,13
BE,Belgium,Wallonia,Luxembourg,,BE-WLX,,ChIJXemZE4cmwEcR8IBML6uZAAI,2/17/2021,-25,5,93,-27,-39,12
BE,Belgium,Wallonia,Luxembourg,,BE-WLX,,ChIJXemZE4cmwEcR8IBML6uZAAI,2/18/2021,-24,13,95,-26,-39,14
BE,Belgium,Wallonia,Luxembourg,,BE-WLX,,ChIJXemZE4cmwEcR8IBML6uZAAI,2/19/2021,-27,12,91,-29,-41,16
BE,Belgium,Wallonia,Luxembourg,,BE-WLX,,ChIJXemZE4cmwEcR8IBML6uZAAI,2/20/2021,-35,8,108,-23,-11,7
BE,Belgium,Wallonia,Luxembourg,,BE-WLX,,ChIJXemZE4cmwEcR8IBML6uZAAI,2/21/2021,-29,23,181,0,-7,3
BE,Belgium,Wallonia,Luxembourg,,BE-WLX,,ChIJXemZE4cmwEcR8IBML6uZAAI,2/22/2021,-25,5,61,-14,-22,9
BE,Belgium,Wallonia,Luxembourg,,BE-WLX,,ChIJXemZE4cmwEcR8IBML6uZAAI,2/23/2021,-23,5,67,-12,-21,9
BE,Belgium,Wallonia,Luxembourg,,BE-WLX,,ChIJXemZE4cmwEcR8IBML6uZAAI,2/24/2021,-23,3,75,-10,-21,8
BE,Belgium,Wallonia,Luxembourg,,BE-WLX,,ChIJXemZE4cmwEcR8IBML6uZAAI,2/25/2021,-22,11,58,-9,-19,9
BE,Belgium,Wallonia,Luxembourg,,BE-WLX,,ChIJXemZE4cmwEcR8IBML6uZAAI,2/26/2021,-27,13,21,-19,-22,12
BE,Belgium,Wallonia,Luxembourg,,BE-WLX,,ChIJXemZE4cmwEcR8IBML6uZAAI,2/27/2021,-30,10,50,-30,-7,8
BE,Belgium,Wallonia,Luxembourg,,BE-WLX,,ChIJXemZE4cmwEcR8IBML6uZAAI,2/28/2021,-34,21,115,-12,-4,4
BE,Belgium,Wallonia,Luxembourg,,BE-WLX,,ChIJXemZE4cmwEcR8IBML6uZAAI,3/1/2021,-17,10,67,-12,-21,8
BE,Belgium,Wallonia,Luxembourg,,BE-WLX,,ChIJXemZE4cmwEcR8IBML6uZAAI,3/2/2021,-18,11,72,-11,-20,8
BE,Belgium,Wallonia,Luxembourg,,BE-WLX,,ChIJXemZE4cmwEcR8IBML6uZAAI,3/3/2021,-20,9,60,-10,-21,7
BE,Belgium,Wallonia,Luxembourg,,BE-WLX,,ChIJXemZE4cmwEcR8IBML6uZAAI,3/4/2021,-23,11,19,-16,-19,10
BE,Belgium,Wallonia,Luxembourg,,BE-WLX,,ChIJXemZE4cmwEcR8IBML6uZAAI,3/5/2021,-27,15,21,-17,-21,11
BE,Belgium,Wallonia,Luxembourg,,BE-WLX,,ChIJXemZE4cmwEcR8IBML6uZAAI,3/6/2021,-28,10,49,-30,-7,7
BE,Belgium,Wallonia,Luxembourg,,BE-WLX,,ChIJXemZE4cmwEcR8IBML6uZAAI,3/7/2021,-32,20,104,-13,-6,4
BE,Belgium,Wallonia,Luxembourg,,BE-WLX,,ChIJXemZE4cmwEcR8IBML6uZAAI,3/8/2021,-17,8,49,-15,-21,9
BE,Belgium,Wallonia,Luxembourg,,BE-WLX,,ChIJXemZE4cmwEcR8IBML6uZAAI,3/9/2021,-22,8,33,-16,-21,10
BE,Belgium,Wallonia,Luxembourg,,BE-WLX,,ChIJXemZE4cmwEcR8IBML6uZAAI,3/10/2021,-23,8,30,-14,-22,9
BE,Belgium,Wallonia,Luxembourg,,BE-WLX,,ChIJXemZE4cmwEcR8IBML6uZAAI,3/11/2021,-26,10,9,-16,-19,11
BE,Belgium,Wallonia,Luxembourg,,BE-WLX,,ChIJXemZE4cmwEcR8IBML6uZAAI,3/12/2021,-30,13,9,-21,-22,12
BE,Belgium,Wallonia,Luxembourg,,BE-WLX,,ChIJXemZE4cmwEcR8IBML6uZAAI,3/13/2021,-36,8,-5,-40,-7,9
BE,Belgium,Wallonia,Luxembourg,,BE-WLX,,ChIJXemZE4cmwEcR8IBML6uZAAI,3/14/2021,-48,4,8,-33,-9,7
BE,Belgium,Wallonia,Luxembourg,,BE-WLX,,ChIJXemZE4cmwEcR8IBML6uZAAI,3/15/2021,-21,7,33,-18,-21,10
BE,Belgium,Wallonia,Luxembourg,,BE-WLX,,ChIJXemZE4cmwEcR8IBML6uZAAI,3/16/2021,-23,6,30,-15,-21,10
BE,Belgium,Wallonia,Luxembourg,,BE-WLX,,ChIJXemZE4cmwEcR8IBML6uZAAI,3/17/2021,-26,6,23,-17,-21,9
BE,Belgium,Wallonia,Luxembourg,,BE-WLX,,ChIJXemZE4cmwEcR8IBML6uZAAI,3/18/2021,-25,11,34,-14,-18,10
BE,Belgium,Wallonia,Luxembourg,,BE-WLX,,ChIJXemZE4cmwEcR8IBML6uZAAI,3/19/2021,-27,15,37,-19,-21,12
BE,Belgium,Wallonia,Luxembourg,,BE-WLX,,ChIJXemZE4cmwEcR8IBML6uZAAI,3/20/2021,-30,10,69,-28,-9,8
BE,Belgium,Wallonia,Luxembourg,,BE-WLX,,ChIJXemZE4cmwEcR8IBML6uZAAI,3/21/2021,-42,14,56,-24,-9,6
BE,Belgium,Wallonia,Luxembourg,,BE-WLX,,ChIJXemZE4cmwEcR8IBML6uZAAI,3/22/2021,-23,9,53,-15,-21,10
BE,Belgium,Wallonia,Luxembourg,,BE-WLX,,ChIJXemZE4cmwEcR8IBML6uZAAI,3/23/2021,-20,11,67,-10,-21,9
BE,Belgium,Wallonia,Luxembourg,,BE-WLX,,ChIJXemZE4cmwEcR8IBML6uZAAI,3/24/2021,-11,13,77,-10,-22,7
BE,Belgium,Wallonia,Luxembourg,,BE-WLX,,ChIJXemZE4cmwEcR8IBML6uZAAI,3/25/2021,-8,23,48,-9,-19,9
BE,Belgium,Wallonia,Luxembourg,,BE-WLX,,ChIJXemZE4cmwEcR8IBML6uZAAI,3/26/2021,-14,23,48,-14,-21,11
BE,Belgium,Wallonia,Luxembourg,,BE-WLX,,ChIJXemZE4cmwEcR8IBML6uZAAI,3/27/2021,-52,3,27,-38,-9,10
BE,Belgium,Wallonia,Luxembourg,,BE-WLX,,ChIJXemZE4cmwEcR8IBML6uZAAI,3/28/2021,-41,11,130,-11,-11,5
BE,Belgium,Wallonia,Luxembourg,,BE-WLX,,ChIJXemZE4cmwEcR8IBML6uZAAI,3/29/2021,-30,4,154,-25,-36,12
BE,Belgium,Wallonia,Luxembourg,,BE-WLX,,ChIJXemZE4cmwEcR8IBML6uZAAI,3/30/2021,-24,24,160,-13,-34,11
BE,Belgium,Wallonia,Luxembourg,,BE-WLX,,ChIJXemZE4cmwEcR8IBML6uZAAI,3/31/2021,-26,17,139,-15,-35,9
BE,Belgium,Wallonia,Luxembourg,,BE-WLX,,ChIJXemZE4cmwEcR8IBML6uZAAI,4/1/2021,-23,26,123,-16,-33,11
BE,Belgium,Wallonia,Luxembourg,,BE-WLX,,ChIJXemZE4cmwEcR8IBML6uZAAI,4/2/2021,-26,32,126,-23,-37,14
BE,Belgium,Wallonia,Luxembourg,,BE-WLX,,ChIJXemZE4cmwEcR8IBML6uZAAI,4/3/2021,-34,32,157,-29,-10,8
BE,Belgium,Wallonia,Luxembourg,,BE-WLX,,ChIJXemZE4cmwEcR8IBML6uZAAI,4/4/2021,-27,41,256,-8,-11,3
BE,Belgium,Wallonia,Luxembourg,,BE-WLX,,ChIJXemZE4cmwEcR8IBML6uZAAI,4/5/2021,-65,-49,214,-52,-83,26
BE,Belgium,Wallonia,Luxembourg,,BE-WLX,,ChIJXemZE4cmwEcR8IBML6uZAAI,4/6/2021,-14,44,193,-26,-45,15
BE,Belgium,Wallonia,Luxembourg,,BE-WLX,,ChIJXemZE4cmwEcR8IBML6uZAAI,4/7/2021,-24,23,163,-29,-43,14
BE,Belgium,Wallonia,Province of Namur,,BE-WNA,,ChIJGVmGENGUwUcRorXKNtkQZS0,1/1/2021,-81,-86,12,-67,-82,26
BE,Belgium,Wallonia,Province of Namur,,BE-WNA,,ChIJGVmGENGUwUcRorXKNtkQZS0,1/2/2021,-48,-9,5,-34,-18,13
BE,Belgium,Wallonia,Province of Namur,,BE-WNA,,ChIJGVmGENGUwUcRorXKNtkQZS0,1/3/2021,-46,-12,3,-36,-12,8
BE,Belgium,Wallonia,Province of Namur,,BE-WNA,,ChIJGVmGENGUwUcRorXKNtkQZS0,1/4/2021,-23,-1,-19,-32,-29,12
BE,Belgium,Wallonia,Province of Namur,,BE-WNA,,ChIJGVmGENGUwUcRorXKNtkQZS0,1/5/2021,-29,2,-7,-31,-27,12
BE,Belgium,Wallonia,Province of Namur,,BE-WNA,,ChIJGVmGENGUwUcRorXKNtkQZS0,1/6/2021,-28,-3,-14,-30,-25,12
BE,Belgium,Wallonia,Province of Namur,,BE-WNA,,ChIJGVmGENGUwUcRorXKNtkQZS0,1/7/2021,-35,-6,-14,-33,-28,14
BE,Belgium,Wallonia,Province of Namur,,BE-WNA,,ChIJGVmGENGUwUcRorXKNtkQZS0,1/8/2021,-40,-4,-9,-32,-25,15
BE,Belgium,Wallonia,Province of Namur,,BE-WNA,,ChIJGVmGENGUwUcRorXKNtkQZS0,1/9/2021,-35,-1,-8,-32,-7,11
BE,Belgium,Wallonia,Province of Namur,,BE-WNA,,ChIJGVmGENGUwUcRorXKNtkQZS0,1/10/2021,-40,-13,32,-28,-12,7
BE,Belgium,Wallonia,Province of Namur,,BE-WNA,,ChIJGVmGENGUwUcRorXKNtkQZS0,1/11/2021,-28,-8,-3,-28,-27,11
BE,Belgium,Wallonia,Province of Namur,,BE-WNA,,ChIJGVmGENGUwUcRorXKNtkQZS0,1/12/2021,-35,-6,-11,-32,-26,12
BE,Belgium,Wallonia,Province of Namur,,BE-WNA,,ChIJGVmGENGUwUcRorXKNtkQZS0,1/13/2021,-35,-9,-1,-29,-25,10
BE,Belgium,Wallonia,Province of Namur,,BE-WNA,,ChIJGVmGENGUwUcRorXKNtkQZS0,1/14/2021,-45,-14,-14,-34,-30,13
BE,Belgium,Wallonia,Province of Namur,,BE-WNA,,ChIJGVmGENGUwUcRorXKNtkQZS0,1/15/2021,-44,-7,-1,-32,-29,14
BE,Belgium,Wallonia,Province of Namur,,BE-WNA,,ChIJGVmGENGUwUcRorXKNtkQZS0,1/16/2021,-45,-7,8,-34,-13,11
BE,Belgium,Wallonia,Province of Namur,,BE-WNA,,ChIJGVmGENGUwUcRorXKNtkQZS0,1/17/2021,-49,-20,20,-36,-14,7
BE,Belgium,Wallonia,Province of Namur,,BE-WNA,,ChIJGVmGENGUwUcRorXKNtkQZS0,1/18/2021,-31,-12,-7,-31,-30,11
BE,Belgium,Wallonia,Province of Namur,,BE-WNA,,ChIJGVmGENGUwUcRorXKNtkQZS0,1/19/2021,-39,-10,-15,-34,-30,11
BE,Belgium,Wallonia,Province of Namur,,BE-WNA,,ChIJGVmGENGUwUcRorXKNtkQZS0,1/20/2021,-35,-8,9,-28,-27,10
BE,Belgium,Wallonia,Province of Namur,,BE-WNA,,ChIJGVmGENGUwUcRorXKNtkQZS0,1/21/2021,-41,-9,-5,-31,-28,12
BE,Belgium,Wallonia,Province of Namur,,BE-WNA,,ChIJGVmGENGUwUcRorXKNtkQZS0,1/22/2021,-40,-2,7,-27,-25,13
BE,Belgium,Wallonia,Province of Namur,,BE-WNA,,ChIJGVmGENGUwUcRorXKNtkQZS0,1/23/2021,-39,-5,-3,-28,-7,9
BE,Belgium,Wallonia,Province of Namur,,BE-WNA,,ChIJGVmGENGUwUcRorXKNtkQZS0,1/24/2021,-48,-19,61,-26,-16,6
BE,Belgium,Wallonia,Province of Namur,,BE-WNA,,ChIJGVmGENGUwUcRorXKNtkQZS0,1/25/2021,-32,-10,0,-28,-30,11
BE,Belgium,Wallonia,Province of Namur,,BE-WNA,,ChIJGVmGENGUwUcRorXKNtkQZS0,1/26/2021,-32,-3,16,-26,-27,10
BE,Belgium,Wallonia,Province of Namur,,BE-WNA,,ChIJGVmGENGUwUcRorXKNtkQZS0,1/27/2021,-36,-6,1,-28,-27,11
BE,Belgium,Wallonia,Province of Namur,,BE-WNA,,ChIJGVmGENGUwUcRorXKNtkQZS0,1/28/2021,-39,-2,-15,-31,-29,13
BE,Belgium,Wallonia,Province of Namur,,BE-WNA,,ChIJGVmGENGUwUcRorXKNtkQZS0,1/29/2021,-39,3,-8,-27,-27,14
BE,Belgium,Wallonia,Province of Namur,,BE-WNA,,ChIJGVmGENGUwUcRorXKNtkQZS0,1/30/2021,-37,3,-18,-28,-8,10
BE,Belgium,Wallonia,Province of Namur,,BE-WNA,,ChIJGVmGENGUwUcRorXKNtkQZS0,1/31/2021,-39,-11,40,-16,-10,6
BE,Belgium,Wallonia,Province of Namur,,BE-WNA,,ChIJGVmGENGUwUcRorXKNtkQZS0,2/1/2021,-29,-5,0,-26,-29,11
BE,Belgium,Wallonia,Province of Namur,,BE-WNA,,ChIJGVmGENGUwUcRorXKNtkQZS0,2/2/2021,-33,2,1,-24,-26,10
BE,Belgium,Wallonia,Province of Namur,,BE-WNA,,ChIJGVmGENGUwUcRorXKNtkQZS0,2/3/2021,-36,-8,-1,-27,-26,11
BE,Belgium,Wallonia,Province of Namur,,BE-WNA,,ChIJGVmGENGUwUcRorXKNtkQZS0,2/4/2021,-35,-4,20,-25,-26,12
BE,Belgium,Wallonia,Province of Namur,,BE-WNA,,ChIJGVmGENGUwUcRorXKNtkQZS0,2/5/2021,-35,4,21,-23,-23,13
BE,Belgium,Wallonia,Province of Namur,,BE-WNA,,ChIJGVmGENGUwUcRorXKNtkQZS0,2/6/2021,-36,4,-1,-27,-7,10
BE,Belgium,Wallonia,Province of Namur,,BE-WNA,,ChIJGVmGENGUwUcRorXKNtkQZS0,2/7/2021,-45,-16,-3,-31,-13,7
BE,Belgium,Wallonia,Province of Namur,,BE-WNA,,ChIJGVmGENGUwUcRorXKNtkQZS0,2/8/2021,-32,-13,-8,-29,-32,12
BE,Belgium,Wallonia,Province of Namur,,BE-WNA,,ChIJGVmGENGUwUcRorXKNtkQZS0,2/9/2021,-35,-5,-5,-29,-31,14
BE,Belgium,Wallonia,Province of Namur,,BE-WNA,,ChIJGVmGENGUwUcRorXKNtkQZS0,2/10/2021,-32,-2,0,-29,-27,12
BE,Belgium,Wallonia,Province of Namur,,BE-WNA,,ChIJGVmGENGUwUcRorXKNtkQZS0,2/11/2021,-32,1,-2,-29,-27,13
BE,Belgium,Wallonia,Province of Namur,,BE-WNA,,ChIJGVmGENGUwUcRorXKNtkQZS0,2/12/2021,-34,5,7,-28,-26,14
BE,Belgium,Wallonia,Province of Namur,,BE-WNA,,ChIJGVmGENGUwUcRorXKNtkQZS0,2/13/2021,-25,10,26,-25,-8,9
BE,Belgium,Wallonia,Province of Namur,,BE-WNA,,ChIJGVmGENGUwUcRorXKNtkQZS0,2/14/2021,-22,1,75,-20,-9,6
BE,Belgium,Wallonia,Province of Namur,,BE-WNA,,ChIJGVmGENGUwUcRorXKNtkQZS0,2/15/2021,-23,-7,25,-39,-47,14
BE,Belgium,Wallonia,Province of Namur,,BE-WNA,,ChIJGVmGENGUwUcRorXKNtkQZS0,2/16/2021,-21,5,66,-33,-43,13
BE,Belgium,Wallonia,Province of Namur,,BE-WNA,,ChIJGVmGENGUwUcRorXKNtkQZS0,2/17/2021,-28,-2,53,-31,-40,12
BE,Belgium,Wallonia,Province of Namur,,BE-WNA,,ChIJGVmGENGUwUcRorXKNtkQZS0,2/18/2021,-31,2,26,-38,-43,15
BE,Belgium,Wallonia,Province of Namur,,BE-WNA,,ChIJGVmGENGUwUcRorXKNtkQZS0,2/19/2021,-30,10,76,-32,-41,15
BE,Belgium,Wallonia,Province of Namur,,BE-WNA,,ChIJGVmGENGUwUcRorXKNtkQZS0,2/20/2021,-26,11,121,-8,-9,8
BE,Belgium,Wallonia,Province of Namur,,BE-WNA,,ChIJGVmGENGUwUcRorXKNtkQZS0,2/21/2021,-13,20,221,13,-7,3
BE,Belgium,Wallonia,Province of Namur,,BE-WNA,,ChIJGVmGENGUwUcRorXKNtkQZS0,2/22/2021,-20,-2,35,-21,-26,9
BE,Belgium,Wallonia,Province of Namur,,BE-WNA,,ChIJGVmGENGUwUcRorXKNtkQZS0,2/23/2021,-22,6,52,-19,-22,9
BE,Belgium,Wallonia,Province of Namur,,BE-WNA,,ChIJGVmGENGUwUcRorXKNtkQZS0,2/24/2021,-21,7,78,-14,-22,8
BE,Belgium,Wallonia,Province of Namur,,BE-WNA,,ChIJGVmGENGUwUcRorXKNtkQZS0,2/25/2021,-23,10,44,-20,-23,10
BE,Belgium,Wallonia,Province of Namur,,BE-WNA,,ChIJGVmGENGUwUcRorXKNtkQZS0,2/26/2021,-28,16,29,-21,-21,11
BE,Belgium,Wallonia,Province of Namur,,BE-WNA,,ChIJGVmGENGUwUcRorXKNtkQZS0,2/27/2021,-25,15,51,-17,-3,8
BE,Belgium,Wallonia,Province of Namur,,BE-WNA,,ChIJGVmGENGUwUcRorXKNtkQZS0,2/28/2021,-17,13,137,1,-4,4
BE,Belgium,Wallonia,Province of Namur,,BE-WNA,,ChIJGVmGENGUwUcRorXKNtkQZS0,3/1/2021,-17,4,35,-20,-24,9
BE,Belgium,Wallonia,Province of Namur,,BE-WNA,,ChIJGVmGENGUwUcRorXKNtkQZS0,3/2/2021,-18,11,63,-17,-21,8
BE,Belgium,Wallonia,Province of Namur,,BE-WNA,,ChIJGVmGENGUwUcRorXKNtkQZS0,3/3/2021,-18,8,62,-15,-21,8
BE,Belgium,Wallonia,Province of Namur,,BE-WNA,,ChIJGVmGENGUwUcRorXKNtkQZS0,3/4/2021,-31,7,-5,-27,-23,11
BE,Belgium,Wallonia,Province of Namur,,BE-WNA,,ChIJGVmGENGUwUcRorXKNtkQZS0,3/5/2021,-27,17,28,-19,-22,11
BE,Belgium,Wallonia,Province of Namur,,BE-WNA,,ChIJGVmGENGUwUcRorXKNtkQZS0,3/6/2021,-22,16,61,-15,-4,8
BE,Belgium,Wallonia,Province of Namur,,BE-WNA,,ChIJGVmGENGUwUcRorXKNtkQZS0,3/7/2021,-18,11,112,-10,-4,4
BE,Belgium,Wallonia,Province of Namur,,BE-WNA,,ChIJGVmGENGUwUcRorXKNtkQZS0,3/8/2021,-18,3,25,-21,-25,10
BE,Belgium,Wallonia,Province of Namur,,BE-WNA,,ChIJGVmGENGUwUcRorXKNtkQZS0,3/9/2021,-25,8,10,-25,-23,10
BE,Belgium,Wallonia,Province of Namur,,BE-WNA,,ChIJGVmGENGUwUcRorXKNtkQZS0,3/10/2021,-25,6,21,-23,-22,10
BE,Belgium,Wallonia,Province of Namur,,BE-WNA,,ChIJGVmGENGUwUcRorXKNtkQZS0,3/11/2021,-32,5,0,-27,-23,12
BE,Belgium,Wallonia,Province of Namur,,BE-WNA,,ChIJGVmGENGUwUcRorXKNtkQZS0,3/12/2021,-34,10,9,-24,-22,13
BE,Belgium,Wallonia,Province of Namur,,BE-WNA,,ChIJGVmGENGUwUcRorXKNtkQZS0,3/13/2021,-32,11,-6,-31,-4,10
BE,Belgium,Wallonia,Province of Namur,,BE-WNA,,ChIJGVmGENGUwUcRorXKNtkQZS0,3/14/2021,-37,1,17,-26,-6,7
BE,Belgium,Wallonia,Province of Namur,,BE-WNA,,ChIJGVmGENGUwUcRorXKNtkQZS0,3/15/2021,-25,0,10,-23,-24,10
BE,Belgium,Wallonia,Province of Namur,,BE-WNA,,ChIJGVmGENGUwUcRorXKNtkQZS0,3/16/2021,-28,6,5,-24,-23,10
BE,Belgium,Wallonia,Province of Namur,,BE-WNA,,ChIJGVmGENGUwUcRorXKNtkQZS0,3/17/2021,-29,4,10,-24,-21,10
BE,Belgium,Wallonia,Province of Namur,,BE-WNA,,ChIJGVmGENGUwUcRorXKNtkQZS0,3/18/2021,-30,5,7,-25,-22,12
BE,Belgium,Wallonia,Province of Namur,,BE-WNA,,ChIJGVmGENGUwUcRorXKNtkQZS0,3/19/2021,-31,13,36,-21,-21,12
BE,Belgium,Wallonia,Province of Namur,,BE-WNA,,ChIJGVmGENGUwUcRorXKNtkQZS0,3/20/2021,-27,12,80,-15,-4,8
BE,Belgium,Wallonia,Province of Namur,,BE-WNA,,ChIJGVmGENGUwUcRorXKNtkQZS0,3/21/2021,-28,6,64,-17,-7,6
BE,Belgium,Wallonia,Province of Namur,,BE-WNA,,ChIJGVmGENGUwUcRorXKNtkQZS0,3/22/2021,-22,2,17,-25,-25,10
BE,Belgium,Wallonia,Province of Namur,,BE-WNA,,ChIJGVmGENGUwUcRorXKNtkQZS0,3/23/2021,-22,8,43,-21,-23,9
BE,Belgium,Wallonia,Province of Namur,,BE-WNA,,ChIJGVmGENGUwUcRorXKNtkQZS0,3/24/2021,-12,10,71,-15,-22,8
BE,Belgium,Wallonia,Province of Namur,,BE-WNA,,ChIJGVmGENGUwUcRorXKNtkQZS0,3/25/2021,-14,14,41,-22,-25,11
BE,Belgium,Wallonia,Province of Namur,,BE-WNA,,ChIJGVmGENGUwUcRorXKNtkQZS0,3/26/2021,-17,18,48,-19,-24,12
BE,Belgium,Wallonia,Province of Namur,,BE-WNA,,ChIJGVmGENGUwUcRorXKNtkQZS0,3/27/2021,-46,7,29,-29,-8,11
BE,Belgium,Wallonia,Province of Namur,,BE-WNA,,ChIJGVmGENGUwUcRorXKNtkQZS0,3/28/2021,-26,4,147,-1,-7,5
BE,Belgium,Wallonia,Province of Namur,,BE-WNA,,ChIJGVmGENGUwUcRorXKNtkQZS0,3/29/2021,-27,-7,112,-42,-43,14
BE,Belgium,Wallonia,Province of Namur,,BE-WNA,,ChIJGVmGENGUwUcRorXKNtkQZS0,3/30/2021,-22,24,150,-25,-38,11
BE,Belgium,Wallonia,Province of Namur,,BE-WNA,,ChIJGVmGENGUwUcRorXKNtkQZS0,3/31/2021,-24,17,147,-24,-36,10
BE,Belgium,Wallonia,Province of Namur,,BE-WNA,,ChIJGVmGENGUwUcRorXKNtkQZS0,4/1/2021,-23,21,103,-30,-38,13
BE,Belgium,Wallonia,Province of Namur,,BE-WNA,,ChIJGVmGENGUwUcRorXKNtkQZS0,4/2/2021,-29,25,76,-32,-37,15
BE,Belgium,Wallonia,Province of Namur,,BE-WNA,,ChIJGVmGENGUwUcRorXKNtkQZS0,4/3/2021,-30,28,105,-18,-10,9
BE,Belgium,Wallonia,Province of Namur,,BE-WNA,,ChIJGVmGENGUwUcRorXKNtkQZS0,4/4/2021,-18,19,170,-7,-7,4
BE,Belgium,Wallonia,Province of Namur,,BE-WNA,,ChIJGVmGENGUwUcRorXKNtkQZS0,4/5/2021,-60,-52,98,-57,-82,25
BE,Belgium,Wallonia,Province of Namur,,BE-WNA,,ChIJGVmGENGUwUcRorXKNtkQZS0,4/6/2021,-24,28,77,-40,-50,16
